Time(s),KS_voltage(V),Pressure_voltage(V)
74.93199811,1.4784233532,0.77669781
74.93299811,1.4956938982,0.79392225
74.93399811,1.46547428894,0.79392225
74.93499811,1.50862758255,0.79392225
74.93599811,1.54315329361,0.79392225
74.93699811,1.46979576874,0.79392225
74.93799811,1.54315329361,0.79392225
74.93899811,1.53883181381,0.79392225
74.93999811,1.61652619934,0.77669781
74.94099811,1.49137241745,0.79392225
74.94199811,1.5215766468,0.77669781
74.94299811,1.5172551651,0.79392225
74.94399811,1.56040846252,0.79392225
74.94499811,1.55178087616,0.79392225
74.94599811,1.5129336853,0.79392225
74.94699811,1.56905142212,0.79392225
74.94799811,1.55610235977,0.79392225
74.94899811,1.56040846252,0.77669781
74.94999811,1.4784233532,0.77669781
74.95099811,1.58630658722,0.79392225
74.95199811,1.49137241745,0.77669781
74.95299811,1.5,0.79392225
74.95399811,1.46116818619,0.79392225
74.95499811,1.4827448349,0.79392225
74.95599811,1.53020423126,0.79392225
74.95699811,1.44389764023,0.79392225
74.95799811,1.4956938982,0.79392225
74.95899811,1.5,0.79392225
74.95999811,1.57335752869,0.79392225
74.96099811,1.46979576874,0.79392225
74.96199811,1.5215766468,0.77669781
74.96299811,1.50862758255,0.79392225
74.96399811,1.54315329361,0.79392225
74.96499811,1.52588274956,0.79392225
74.96599811,1.5043061018,0.79392225
74.96699811,1.56905142212,0.79392225
74.96799811,1.54745940018,0.79392225
74.96899811,1.56040846252,0.79392225
74.96999811,1.46547428894,0.77669781
74.97099811,1.56040846252,0.77669781
74.97199811,1.4784233532,0.79392225
74.97299811,1.5,0.79392225
74.97399811,1.44821912384,0.79392225
74.97499811,1.4870663147,0.79392225
74.97599811,1.5043061018,0.79392225
74.97699811,1.42664247131,0.79392225
74.97799811,1.4956938982,0.79392225
74.97899811,1.4870663147,0.79392225
74.97999811,1.54745940018,0.79392225
74.98099811,1.45684670639,0.79392225
74.98199811,1.49137241745,0.79392225
74.98299811,1.46547428894,0.79392225
74.98399811,1.50862758255,0.77669781
74.98499811,1.50862758255,0.79392225
74.98599811,1.45254059982,0.77669781
74.98699811,1.53452571106,0.77669781
74.98799811,1.5,0.79392225
74.98899811,1.52588274956,0.79392225
74.98999811,1.44821912384,0.79392225
74.99099811,1.54315329361,0.79392225
74.99199811,1.45684670639,0.79392225
74.99299811,1.44821912384,0.79392225
74.99399811,1.41799951172,0.77669781
74.99499811,1.4784233532,0.79392225
74.99599811,1.5172551651,0.77669781
74.99699811,1.40937193298,0.79392225
74.99799811,1.46547428894,0.79392225
74.99899811,1.45254059982,0.79392225
74.99999811,1.5172551651,0.79392225
75.00099811,1.43959153748,0.79392225
75.00199811,1.47411725044,0.79392225
75.00299811,1.5,0.79392225
75.00399811,1.5,0.79392225
75.00499811,1.4956938982,0.79392225
75.00599811,1.4827448349,0.79392225
75.00699811,1.54315329361,0.79392225
75.00799811,1.5172551651,0.79392225
75.00899811,1.53452571106,0.79392225
75.00999811,1.46116818619,0.79392225
75.01099811,1.55178087616,0.79392225
75.01199811,1.49137241745,0.79392225
75.01299811,1.46116818619,0.77669781
75.0139981,1.42664247131,0.79392225
75.0149981,1.47411725044,0.79392225
75.0159981,1.49137241745,0.79392225
75.0169981,1.41799951172,0.79392225
75.0179981,1.46116818619,0.79392225
75.0189981,1.44821912384,0.79392225
75.0199981,1.5215766468,0.79392225
75.0209981,1.45254059982,0.79392225
75.0219981,1.46979576874,0.79392225
75.0229981,1.4784233532,0.79392225
75.0239981,1.50862758255,0.79392225
75.0249981,1.4827448349,0.79392225
75.0259981,1.44821912384,0.79392225
75.0269981,1.55178087616,0.79392225
75.0279981,1.47411725044,0.77669781
75.0289981,1.49137241745,0.79392225
75.0299981,1.44821912384,0.77669781
75.0309981,1.53452571106,0.79392225
75.0319981,1.44821912384,0.79392225
75.0329981,1.43959153748,0.79392225
75.0339981,1.41369341278,0.79392225
75.0349981,1.44821912384,0.79392225
75.0359981,1.4870663147,0.79392225
75.0369981,1.36621862793,0.79392225
75.0379981,1.43094857788,0.79392225
75.0389981,1.45254059982,0.79392225
75.0399981,1.5,0.79392225
75.0409981,1.43094857788,0.79392225
75.0419981,1.45684670639,0.79392225
75.0429981,1.46979576874,0.77669781
75.0439981,1.4956938982,0.79392225
75.0449981,1.50862758255,0.79392225
75.0459981,1.4870663147,0.79392225
75.0469981,1.56472994232,0.79392225
75.0479981,1.53452571106,0.79392225
75.0489981,1.55178087616,0.79392225
75.0499981,1.5172551651,0.79392225
75.0509981,1.60357713318,0.77669781
75.0519981,1.53452571106,0.79392225
75.0529981,1.52588274956,0.79392225
75.0539981,1.49137241745,0.79392225
75.0549981,1.53452571106,0.79392225
75.0559981,1.58630658722,0.77669781
75.0569981,1.49137241745,0.79392225
75.0579981,1.53452571106,0.77669781
75.0589981,1.5215766468,0.79392225
75.0599981,1.56040846252,0.79392225
75.0609981,1.49137241745,0.77669781
75.0619981,1.5043061018,0.77669781
75.0629981,1.5043061018,0.77669781
75.0639981,1.5129336853,0.79392225
75.0649981,1.4827448349,0.77669781
75.0659981,1.46116818619,0.79392225
75.0669981,1.53452571106,0.79392225
75.0679981,1.4956938982,0.79392225
75.0689981,1.52588274956,0.79392225
75.0699981,1.46547428894,0.79392225
75.0709981,1.54745940018,0.79392225
75.0719981,1.4870663147,0.79392225
75.0729981,1.4784233532,0.79392225
75.0739981,1.43959153748,0.77669781
75.0749981,1.4870663147,0.77669781
75.0759981,1.5215766468,0.79392225
75.0769981,1.44389764023,0.79392225
75.0779981,1.53883181381,0.79392225
75.0789981,1.5215766468,0.77669781
75.0799981,1.54315329361,0.77669781
75.0809981,1.4870663147,0.77669781
75.0819981,1.4870663147,0.77669781
75.0829981,1.5,0.79392225
75.0839981,1.5172551651,0.79392225
75.0849981,1.4870663147,0.79392225
75.0859981,1.45684670639,0.79392225
75.0869981,1.54745940018,0.79392225
75.0879981,1.4784233532,0.77669781
75.0889981,1.50862758255,0.79392225
75.0899981,1.46116818619,0.79392225
75.0909981,1.5215766468,0.79392225
75.0919981,1.4784233532,0.77669781
75.0929981,1.43959153748,0.79392225
75.0939981,1.43527005768,0.79392225
75.0949981,1.4956938982,0.79392225
75.0959981,1.52588274956,0.77669781
75.0969981,1.42664247131,0.79392225
75.0979981,1.5215766468,0.79392225
75.0989981,1.49137241745,0.79392225
75.0999981,1.57335752869,0.79392225
75.1009981,1.4870663147,0.79392225
75.1019981,1.4956938982,0.79392225
75.1029981,1.52588274956,0.79392225
75.1039981,1.5129336853,0.77669781
75.1049981,1.5043061018,0.79392225
75.1059981,1.4827448349,0.79392225
75.1069981,1.56905142212,0.77669781
75.1079981,1.53452571106,0.77669781
75.1089981,1.55610235977,0.79392225
75.1099981,1.4784233532,0.79392225
75.1109981,1.55610235977,0.79392225
75.1119981,1.5172551651,0.77669781
75.1129981,1.46979576874,0.79392225
75.1139981,1.46547428894,0.79392225
75.1149981,1.4870663147,0.77669781
75.1159981,1.5129336853,0.79392225
75.1169981,1.44821912384,0.79392225
75.1179981,1.5215766468,0.77669781
75.1189981,1.46979576874,0.79392225
75.1199981,1.56472994232,0.79392225
75.1209981,1.47411725044,0.77669781
75.1219981,1.46979576874,0.77669781
75.1229981,1.5172551651,0.77669781
75.1239981,1.5,0.77669781
75.1249981,1.49137241745,0.77669781
75.1259981,1.4784233532,0.79392225
75.1269981,1.57335752869,0.77669781
75.1279981,1.4870663147,0.79392225
75.1289981,1.53452571106,0.79392225
75.1299981,1.4870663147,0.77669781
75.1309981,1.56040846252,0.79392225
75.1319981,1.5,0.77669781
75.1329981,1.47411725044,0.77669781
75.1339981,1.47411725044,0.77669781
75.1349981,1.5,0.77669781
75.1359981,1.5172551651,0.79392225
75.1369981,1.43959153748,0.77669781
75.1379981,1.5043061018,0.79392225
75.1389981,1.4784233532,0.79392225
75.1399981,1.53883181381,0.79392225
75.1409981,1.45254059982,0.77669781
75.1419981,1.46979576874,0.77669781
75.1429981,1.4956938982,0.79392225
75.1439981,1.4827448349,0.79392225
75.1449981,1.5,0.79392225
75.1459981,1.47411725044,0.77669781
75.1469981,1.57767900085,0.77669781
75.1479981,1.49137241745,0.79392225
75.1489981,1.52588274956,0.77669781
75.1499981,1.5043061018,0.79392225
75.1509981,1.56905142212,0.79392225
75.1519981,1.5,0.77669781
75.1529981,1.47411725044,0.77669781
75.1539981,1.4956938982,0.77669781
75.1549981,1.5,0.79392225
75.1559981,1.54315329361,0.77669781
75.1569981,1.46547428894,0.77669781
75.1579981,1.5215766468,0.77669781
75.1589981,1.5129336853,0.77669781
75.1599981,1.57767900085,0.77669781
75.1609981,1.5043061018,0.79392225
75.1619981,1.53883181381,0.79392225
75.1629981,1.55178087616,0.79392225
75.1639981,1.53020423126,0.77669781
75.1649981,1.53452571106,0.77669781
75.1659981,1.5043061018,0.77669781
75.1669981,1.60788323975,0.79392225
75.1679981,1.5215766468,0.77669781
75.1689981,1.5129336853,0.77669781
75.1699981,1.5043061018,0.79392225
75.1709981,1.54745940018,0.79392225
75.1719981,1.4870663147,0.79392225
75.1729981,1.45684670639,0.79392225
75.1739981,1.44389764023,0.79392225
75.1749981,1.46979576874,0.77669781
75.1759981,1.4956938982,0.79392225
75.1769981,1.39211676025,0.77669781
75.1779981,1.4870663147,0.79392225
75.1789981,1.46116818619,0.79392225
75.1799981,1.5,0.77669781
75.1809981,1.44389764023,0.79392225
75.1819981,1.45684670639,0.79392225
75.1829981,1.4870663147,0.77669781
75.1839981,1.4827448349,0.79392225
75.1849981,1.46547428894,0.79392225
75.1859981,1.45684670639,0.77669781
75.1869981,1.56040846252,0.77669781
75.1879981,1.47411725044,0.77669781
75.1889981,1.4956938982,0.79392225
75.1899981,1.50862758255,0.77669781
75.1909981,1.53452571106,0.77669781
75.1919981,1.5043061018,0.79392225
75.1929981,1.45684670639,0.79392225
75.1939981,1.4827448349,0.79392225
75.1949981,1.47411725044,0.77669781
75.1959981,1.49137241745,0.79392225
75.1969981,1.40506582642,0.77669781
75.1979981,1.5043061018,0.77669781
75.1989981,1.46547428894,0.77669781
75.1999981,1.52588274956,0.79392225
75.2009981,1.45684670639,0.79392225
75.2019981,1.43094857788,0.79392225
75.2029981,1.4870663147,0.77669781
75.2039981,1.4784233532,0.77669781
75.2049981,1.45684670639,0.79392225
75.2059981,1.45684670639,0.79392225
75.2069981,1.56472994232,0.79392225
75.2079981,1.46547428894,0.77669781
75.2089981,1.5215766468,0.77669781
75.2099981,1.4956938982,0.77669781
75.2109981,1.57335752869,0.77669781
75.2119981,1.54315329361,0.77669781
75.2129981,1.46979576874,0.79392225
75.2139981,1.5043061018,0.79392225
75.2149981,1.4956938982,0.77669781
75.2159981,1.5215766468,0.77669781
75.2169981,1.44821912384,0.79392225
75.2179981,1.50862758255,0.77669781
75.2189981,1.4827448349,0.77669781
75.2199981,1.5172551651,0.77669781
75.2209981,1.45254059982,0.79392225
75.2219981,1.45254059982,0.77669781
75.2229981,1.4870663147,0.79392225
75.2239981,1.46979576874,0.77669781
75.2249981,1.44389764023,0.79392225
75.2259981,1.45254059982,0.77669781
75.2269981,1.53452571106,0.79392225
75.2279981,1.44389764023,0.79392225
75.2289981,1.50862758255,0.77669781
75.2299981,1.46979576874,0.77669781
75.2309981,1.53452571106,0.79392225
75.2319981,1.4956938982,0.79392225
75.2329981,1.43959153748,0.77669781
75.2339981,1.46979576874,0.77669781
75.2349981,1.46979576874,0.77669781
75.2359981,1.4956938982,0.77669781
75.2369981,1.43959153748,0.77669781
75.2379981,1.5129336853,0.79392225
75.2389981,1.5043061018,0.77669781
75.2399981,1.5172551651,0.77669781
75.2409981,1.44821912384,0.77669781
75.2419981,1.4784233532,0.77669781
75.2429981,1.5215766468,0.77669781
75.2439981,1.5043061018,0.79392225
75.2449981,1.52588274956,0.79392225
75.2459981,1.5172551651,0.77669781
75.2469981,1.58200048828,0.79392225
75.2479981,1.5172551651,0.79392225
75.2489981,1.57335752869,0.77669781
75.2499981,1.53452571106,0.77669781
75.2509981,1.61220471954,0.79392225
75.2519981,1.55610235977,0.79392225
75.2529981,1.4956938982,0.79392225
75.2539981,1.53452571106,0.77669781
75.2549981,1.52588274956,0.79392225
75.2559981,1.5129336853,0.79392225
75.2569981,1.5,0.77669781
75.2579981,1.54315329361,0.77669781
75.2589981,1.5043061018,0.77669781
75.2599981,1.57767900085,0.77669781
75.2609981,1.45254059982,0.79392225
75.2619981,1.5,0.77669781
75.2629981,1.53020423126,0.77669781
75.2639981,1.4956938982,0.79392225
75.2649981,1.50862758255,0.77669781
75.2659981,1.53020423126,0.79392225
75.2669981,1.58630658722,0.79392225
75.2679981,1.5172551651,0.79392225
75.2689981,1.53883181381,0.79392225
75.2699981,1.53883181381,0.77669781
75.2709981,1.59493417358,0.77669781
75.2719981,1.53020423126,0.77669781
75.2729981,1.4784233532,0.77669781
75.2739981,1.4956938982,0.79392225
75.2749981,1.49137241745,0.77669781
75.2759981,1.5,0.77669781
75.2769981,1.43527005768,0.77669781
75.2779981,1.5043061018,0.77669781
75.2789981,1.4956938982,0.77669781
75.2799981,1.4956938982,0.77669781
75.2809981,1.43959153748,0.79392225
75.2819981,1.43094857788,0.79392225
75.2829981,1.4784233532,0.79392225
75.2839981,1.46116818619,0.79392225
75.2849981,1.4827448349,0.77669781
75.2859981,1.47411725044,0.77669781
75.2869981,1.54745940018,0.77669781
75.2879981,1.47411725044,0.79392225
75.2889981,1.53020423126,0.79392225
75.2899981,1.5,0.77669781
75.2909981,1.56905142212,0.77669781
75.2919981,1.53020423126,0.77669781
75.2929981,1.47411725044,0.79392225
75.2939981,1.4956938982,0.77669781
75.2949981,1.4827448349,0.77669781
75.2959981,1.5043061018,0.77669781
75.2969981,1.42232099915,0.79392225
75.2979981,1.53883181381,0.77669781
75.2989981,1.49137241745,0.77669781
75.2999981,1.49137241745,0.77669781
75.3009981,1.43094857788,0.77669781
75.3019981,1.42664247131,0.79392225
75.3029981,1.4827448349,0.77669781
75.3039981,1.44821912384,0.77669781
75.3049981,1.46116818619,0.77669781
75.3059981,1.43959153748,0.79392225
75.3069981,1.52588274956,0.77669781
75.3079981,1.44389764023,0.77669781
75.3089981,1.47411725044,0.77669781
75.3099981,1.46979576874,0.77669781
75.3109981,1.5172551651,0.79392225
75.3119981,1.49137241745,0.77669781
75.3129981,1.42664247131,0.77669781
75.3139981,1.46979576874,0.79392225
75.3149981,1.46116818619,0.77669781
75.3159981,1.5,0.77669781
75.3169981,1.40937193298,0.77669781
75.3179981,1.5043061018,0.77669781
75.3189981,1.45254059982,0.77669781
75.3199981,1.49137241745,0.77669781
75.3209981,1.40937193298,0.79392225
75.3219981,1.43094857788,0.77669781
75.3229981,1.49137241745,0.77669781
75.3239981,1.44821912384,0.77669781
75.3249981,1.4827448349,0.79392225
75.3259981,1.46979576874,0.77669781
75.3269981,1.55610235977,0.77669781
75.3279981,1.46547428894,0.79392225
75.3289981,1.52588274956,0.77669781
75.3299981,1.5129336853,0.77669781
75.3309981,1.53883181381,0.77669781
75.3319981,1.5172551651,0.77669781
75.3329981,1.4827448349,0.77669781
75.3339981,1.5129336853,0.79392225
75.3349981,1.4827448349,0.77669781
75.3359981,1.5172551651,0.79392225
75.3369981,1.43094857788,0.77669781
75.3379981,1.53452571106,0.77669781
75.3389981,1.46547428894,0.77669781
75.3399981,1.4956938982,0.77669781
75.3409981,1.42664247131,0.77669781
75.3419981,1.45684670639,0.77669781
75.3429981,1.4784233532,0.77669781
75.3439981,1.43527005768,0.77669781
75.3449981,1.44821912384,0.77669781
75.3459981,1.45684670639,0.77669781
75.3469981,1.53883181381,0.77669781
75.3479981,1.44389764023,0.77669781
75.3489981,1.5,0.77669781
75.3499981,1.4784233532,0.77669781
75.3509981,1.55178087616,0.77669781
75.3519981,1.4956938982,0.77669781
75.3529981,1.45684670639,0.77669781
75.3539981,1.5129336853,0.77669781
75.3549981,1.50862758255,0.77669781
75.3559981,1.53020423126,0.77669781
75.3569981,1.45254059982,0.79392225
75.3579981,1.54315329361,0.77669781
75.3589981,1.53883181381,0.77669781
75.3599981,1.53020423126,0.77669781
75.3609981,1.50862758255,0.79392225
75.3619981,1.4870663147,0.79392225
75.3629981,1.54745940018,0.77669781
75.3639981,1.4827448349,0.77669781
75.3649981,1.52588274956,0.77669781
75.3659981,1.53020423126,0.77669781
75.3669981,1.60357713318,0.77669781
75.3679981,1.50862758255,0.77669781
75.3689981,1.56040846252,0.77669781
75.3699981,1.5172551651,0.77669781
75.3709981,1.57335752869,0.77669781
75.3719981,1.54745940018,0.77669781
75.3729981,1.4870663147,0.77669781
75.3739981,1.53452571106,0.77669781
75.3749981,1.4956938982,0.77669781
75.3759981,1.50862758255,0.79392225
75.3769981,1.43959153748,0.77669781
75.3779981,1.59062806702,0.77669781
75.3789981,1.4784233532,0.77669781
75.3799981,1.49137241745,0.77669781
75.3809981,1.44389764023,0.77669781
75.3819981,1.43094857788,0.77669781
75.3829981,1.49137241745,0.77669781
75.3839981,1.43094857788,0.77669781
75.3849981,1.4784233532,0.77669781
75.3859981,1.4784233532,0.79392225
75.3869981,1.56905142212,0.77669781
75.3879981,1.46547428894,0.77669781
75.3889981,1.54315329361,0.77669781
75.3899981,1.5043061018,0.77669781
75.3909981,1.55610235977,0.77669781
75.3919981,1.53020423126,0.77669781
75.3929981,1.4827448349,0.77669781
75.3939981,1.53020423126,0.77669781
75.3949981,1.50862758255,0.77669781
75.3959981,1.5215766468,0.77669781
75.3969981,1.43959153748,0.77669781
75.3979981,1.56040846252,0.77669781
75.3989981,1.4956938982,0.77669781
75.3999981,1.53883181381,0.77669781
75.4009981,1.43959153748,0.77669781
75.4019981,1.45684670639,0.77669781
75.4029981,1.4870663147,0.77669781
75.4039981,1.45254059982,0.77669781
75.4049981,1.5043061018,0.77669781
75.4059981,1.49137241745,0.77669781
75.4069981,1.56472994232,0.77669781
75.4079981,1.46547428894,0.77669781
75.4089981,1.54315329361,0.77669781
75.40999809,1.53020423126,0.77669781
